gene,logFC,PValue,FDR
Cmah,0.584283216050127,0.480467710029521,1
Cmas,0.0393250220641346,0.769867833276624,1
Cmbl,0.701179769780222,0.154820610632772,1
Cmc1,0.130631721823217,0.500202826229154,1
Cmc2,0.108882607575988,0.576609564567366,1
Cmc4,0.0395260914968124,0.90776683211882,1
Cmip,-0.13163234707968,0.311688851444779,1
Cmklr1,-0.256887114964804,0.624154699561674,1
Cml1,-0.326761750777144,0.456384958051731,1
Cmpk1,0.117467239933811,0.246051462888849,1
Cmpk2,-0.361682881562808,0.202650071864718,1
Cmss1,0.150268319238096,0.501053014801295,1
Cmtm3,0.0122111229568858,0.905478715438259,1
Cmtm4,-0.101870865957764,0.381752266004409,1
Cmtm5,-0.426937413225652,0.408213317162019,1
Cmtm6,0.0653176157791286,0.592954985972861,1
Cmtm7,0.0759083737148048,0.656179511552753,1
Cmtm8,0.429163515779462,0.0883915524797644,1
Cmtr1,-0.0910375622688954,0.438445707449158,1
Cmtr2,-0.0352903997986328,0.85360244733425,1
Cmya5,0.165714447793571,0.784767799323006,1
Cnbd2,0.19484228765777,0.582110646932106,1
Cnbp,0.16807938044914,0.141898340046514,1
Cndp1,-0.188587978059432,0.824249573730547,1
Cndp2,0.129821632424405,0.292317238888378,1
Cnep1r1,-0.0516317368353948,0.677199184320276,1
Cnga2,0.884893429909741,0.373377501629082,1
Cnga3,-0.881732647188134,0.376590780885133,1
Cngb1,-0.590459124159262,0.475195186395547,1
Cnih1,0.102972265669344,0.384997745189292,1
Cnih2,-0.0518099456773378,0.775536162893166,1
Cnih3,0.303849323277114,0.676418380397839,1
Cnih4,0.042410236013923,0.769768488152577,1
Cnksr1,0.0740091386219497,0.81412607531009,1
Cnksr2,-0.413567758490249,0.0151666128737751,1
Cnksr3,0.0189454306234555,0.907998635204204,1
Cnn1,2.3708314984037,0.00039002075917393,0.468924958914506
Cnn2,0.281119704385751,0.0539862723283276,1
Cnn3,0.187561234349808,0.0600395852037029,1
Cnnm1,-1.03721249801509,0.101486096182111,1
Cnnm2,-0.0143210544691396,0.965472992186541,1
Cnnm3,-0.0535301901114585,0.672455351913956,1
Cnnm4,-0.103251062490307,0.637874117419614,1
Cnot1,-0.175287958417394,0.104347412999431,1
Cnot10,-0.0221726493299672,0.831389896445956,1
Cnot11,-0.0023992030394895,0.985257891025018,1
Cnot2,0.0454892624889673,0.659869423177706,1
Cnot3,0.03714148836172,0.760578456796255,1
Cnot4,0.0403710927134898,0.737839384694295,1
Cnot6,-0.0302759485818296,0.780703928902325,1
Cnot6l,-0.052693070497903,0.638655544132578,1
Cnot7,0.0292534369328974,0.799608235732029,1
Cnot8,0.0939138805857944,0.415711542253036,1
Cnp,-0.0293057387693873,0.861384164368468,1
Cnppd1,-0.05557161573163,0.640738349172668,1
Cnpy2,0.120354854966557,0.455467430943917,1
Cnpy3,0.0361011965046114,0.793852361924857,1
Cnpy4,-0.0730109309025425,0.598559842427238,1
Cnr1,-0.620746385999951,0.108671441155319,1
Cnr2,0.484803730832236,0.407146874672981,1
Cnrip1,0.0443584760221272,0.864799282002659,1
Cnst,-0.220297261800132,0.066546833075372,1
Cntd1,-0.42141707785989,0.423257893233222,1
Cntf,1.33069081210485,0.264008711239143,1
Cntfr,-0.456746698961325,0.0486688883888825,1
Cntln,-0.318834370703716,0.0206096355941081,1
Cntn1,-0.638116797122874,0.199747960879721,1
Cntn2,-3.18450918090621,0.00123783006834072,0.744126306467902
Cntn3,0.00906680261451343,0.977897967680124,1
Cntn4,-0.33617595944901,0.206660076141714,1
Cntn5,-0.216119254371535,0.67398006762089,1
Cntn6,0.0188993326598475,0.966047041432836,1
Cntnap1,-0.644379684414221,0.0541741621490762,1
Cntnap2,-1.40959203786324,0.00611781727694965,1
Cntnap3,-0.0748977202699447,0.901584203059625,1
Cntnap4,-0.666217285027848,0.127105124753487,1
Cntnap5a,-0.661859869708086,0.230375675448325,1
Cntnap5b,-0.85889122864171,0.159693015904639,1
Cntrl,-0.233880667348534,0.0894376663216312,1
Cntrob,-0.181784204090847,0.154553510463812,1
Coa3,0.32161755711806,0.0823720132600131,1
Coa4,0.178247172668886,0.674767323281168,1
Coa5,0.0234239948118173,0.833335922913518,1
Coa6,0.163584243511719,0.406443889139616,1
Coa7,0.0533738698162204,0.739065600647601,1
Coasy,0.0582687565855198,0.661340891396856,1
Cobl,-0.00479004310983411,0.97530929699472,1
Cobll1,-0.396983047068956,0.237699324882063,1
Coch,-0.175798926469996,0.640915538407824,1
Cog1,0.0145408372555025,0.911094804589085,1
Cog2,0.0393386734872899,0.754400024714226,1
Cog3,-0.0542962639286871,0.649711343754373,1
Cog4,0.098099266847873,0.428011863671943,1
Cog5,-0.0803559294312294,0.492655088510997,1
Cog6,-0.0153299579738007,0.90777692441786,1
Cog7,0.179808213118611,0.231084748010287,1
Cog8,0.110466022404679,0.383490492149524,1
Coil,0.0188045019751332,0.901708265342025,1
Col11a1,-0.18594671986942,0.609319227071463,1
Col11a2,0.348735353000194,0.360846516959292,1
Col12a1,-0.0514804982154389,0.920489073452671,1
Col13a1,0.142438674067029,0.656686018432191,1
Col14a1,-0.0878942804116151,0.677631802941005,1
Col15a1,-0.185827938032719,0.631582702006705,1
Col16a1,-0.0451655969049606,0.918675739526858,1
Col17a1,0.126255482410922,0.619146938883155,1
Col18a1,-0.151101984409034,0.159586963343061,1
Col19a1,-1.1226142216557,0.128346358289183,1
Col1a1,0.156055380237652,0.728125879262746,1
Col1a2,0.0704412253048652,0.853651451738928,1
Col20a1,-0.293786845367573,0.558487968795881,1
Col22a1,-0.609462761245448,0.208248449707608,1
Col23a1,-0.0677345823424444,0.77570967864647,1
Col24a1,-0.333675480779523,0.434336820937335,1
Col25a1,-0.328128699158644,0.192007346135656,1
Col26a1,0.0917071310044068,0.628127699889125,1
Col27a1,-0.168227828722632,0.458628169896493,1
Col28a1,-1.07130714600381,0.1275515957523,1
Col2a1,-0.288862662665475,0.0989159609930111,1
Col3a1,0.00294182872646243,0.993642761421736,1
Col4a1,-0.0878177280192704,0.691477974158961,1
Col4a2,-0.138642372882228,0.56561893276552,1
Col4a3bp,-0.014944293091428,0.90595522089676,1
Col4a4,-0.439219792344016,0.527278205652518,1
Col4a5,-0.20581053581116,0.167773534196368,1
Col4a6,-0.226628850665905,0.406654663293065,1
Col5a1,-0.0536291174144273,0.859417782364451,1
Col5a2,0.0246435021456033,0.944240001151004,1
Col5a3,-0.119022788201966,0.849446307575351,1
Col6a1,0.0550749749040821,0.884442770387604,1
Col6a2,0.0852165392167414,0.814337501459362,1
Col6a3,-0.101531967100437,0.826213806172428,1
Col6a4,-0.242700477278424,0.595705344189742,1
Col6a5,0.777569291428658,0.294827774273869,1
Col6a6,-0.182610129731769,0.589409320547906,1
Col7a1,-0.101172963634729,0.624989819034864,1
Col8a1,0.0087588014755087,0.979141125288773,1
Col8a2,0.245301759704701,0.417509071507596,1
Col9a1,-0.27596917426053,0.35771341394637,1
Col9a2,0.0443516108813423,0.89285659889964,1
Col9a3,-0.0190915255309766,0.93816259333,1
Colec10,0.395209315949432,0.531936202508496,1
Colec11,-0.756280283113857,0.330618544488849,1
Colec12,0.0168252943371933,0.958632946995688,1
Colgalt1,0.0190344031417851,0.902967257225569,1
Colgalt2,0.152367744097324,0.784777533381316,1
Colq,-0.525066363844681,0.502592523771262,1
Commd1,0.148624286226683,0.475288746799263,1
Commd10,0.220196089891457,0.0859947651977054,1
Commd2,0.078218456428241,0.667671372682244,1
Commd3,0.154858345931277,0.303899330590516,1
Commd4,0.0235478399176932,0.89710473800379,1
Commd5,0.442793794312655,0.0562157388434936,1
Commd6,0.205085630328288,0.173540212114918,1
Commd7,0.0937135081240023,0.456457564758194,1
Commd8,0.0855963994360872,0.533693781474945,1
Commd9,0.205623040357928,0.17805163083453,1
Comt,0.107155440344234,0.423055557220017,1
Comtd1,0.191114772064236,0.593762306441963,1
Copa,-0.0529125791248285,0.637119384643272,1
Copb1,0.0149758581101179,0.879706001030697,1
Copb2,0.0624369077552957,0.57350391486645,1
Cope,0.184641172304982,0.112474495682019,1
Copg1,0.0600591230887836,0.584770884761793,1
Copg2,-0.00285778068608561,0.980425880098233,1
Coprs,0.0784167231485095,0.748939752270562,1
Cops2,0.0468256328810082,0.641819596593702,1
Cops3,0.0858832685435191,0.516951267876793,1
Cops4,0.150420152388563,0.30096466429612,1
Cops5,0.130900863597354,0.365254535494449,1
Cops6,0.231035775627813,0.122961810553991,1
Cops7a,0.0564650229793019,0.602298123998399,1
Cops7b,0.00830617472354399,0.948879278056179,1
Cops8,0.0767963721658938,0.468060120374724,1
Copz1,0.119984947432432,0.230562053868594,1
Copz2,0.179121951987135,0.22064362084804,1
Coq10a,0.031218950768397,0.917818768945431,1
Coq10b,0.0259782821772744,0.903374339088113,1
Coq2,-0.0435264973934837,0.826683798211536,1
Coq3,0.152458502973038,0.370440926198756,1
Coq4,0.14145572804041,0.50687019438832,1
Coq5,-0.00376639823404803,0.984141058513097,1
Coq6,0.0301168824349283,0.828531736530781,1
Coq7,0.0361108548260613,0.8202024759848,1
Coq9,0.0697718383909204,0.640028662475477,1
Corin,0.0447553795835179,0.903437980205692,1
Coro1a,-0.177340667329086,0.439508554263833,1
Coro1b,0.0482013506415061,0.631819751974966,1
Coro1c,0.00370049608403984,0.975581744118739,1
Coro2a,-0.832628290566614,0.0999943638407441,1
Coro2b,-0.244707422024425,0.217968357245488,1
Coro6,0.745186648792308,0.184009587014845,1
Coro7,-0.0728833774362337,0.655886778624954,1
Cort,0.110222265645047,0.903469066699107,1
Cotl1,0.114328413350134,0.504238424103877,1
Cox10,0.0349490750989778,0.832625899830251,1
Cox11,-0.078494916503195,0.694397711126842,1
Cox14,0.126366680859552,0.564644085853037,1
Cox15,0.0309859189251725,0.800577987493411,1
Cox16,0.0643002351996627,0.780688235570537,1
Cox17,0.032292639354147,0.868087519442281,1
Cox18,0.0549749318894346,0.800212678190211,1
Cox19,0.156616288298261,0.313456873192397,1
Cox20,0.195270070814567,0.379078883899925,1
Cox4i1,0.230014512356899,0.199001341155575,1
Cox4i2,0.0624481814445056,0.85374719648099,1
Cox5a,0.196295252257232,0.233684396796729,1
Cox5b,0.19168795257265,0.286614363601028,1
Cox6a1,0.101007532965487,0.587532802993663,1
Cox6a2,-0.0875453239126084,0.881949186969076,1
Cox6b1,0.248448455759365,0.19161707501094,1
Cox6b2,0.128114525725705,0.55596586431982,1
Cox6c,0.206834056841544,0.116249981149281,1
Cox7a1,0.523606585074072,0.356889867251365,1
Cox7a2,0.158939127966283,0.393555173203509,1
Cox7a2l,0.22958337366335,0.0920469661590268,1
Cox7b,0.136733359901087,0.337963627478437,1
Cox7c,0.169566515977351,0.301007613251649,1
Cox8a,0.177812916116292,0.182997976251585,1
Cp,0.258691039942283,0.611092904069566,1
Cpa2,-0.0277587301990759,0.95919794867967,1
Cpa3,0.684104755067946,0.155858189829072,1
Cpa4,0.835400859010732,0.0729027352180502,1
Cpa5,-0.348655456767366,0.710100516967698,1
Cpa6,0.268001459606416,0.673193748960352,1
Cpd,-0.20186779356024,0.188954674084649,1
Cpe,-0.193735753269476,0.314494141157318,1
Cpeb1,-1.45739357981934,0.0200287510377152,1
Cpeb2,-0.538843664870815,0.0144135216228307,1
Cpeb3,-0.219507073131202,0.596950879070668,1
Cpeb4,-0.532056386940553,0.00833109580975549,1
Cped1,-0.278579248024684,0.128748536657016,1
Cplx1,-1.81085844132643,0.0885493104182927,1
Cplx2,-0.200137218332995,0.0910967381487646,1
Cpm,0.149235584704399,0.573613708728719,1
Cpne1,0.0538482793866362,0.839271431321,1
Cpne2,0.183457413125301,0.492064404548343,1
Cpne3,-0.0229748158677123,0.859265122678206,1
Cpne4,-2.87253089621486,0.0128677187076569,1
Cpne5,0.106795272606507,0.700512205408007,1
Cpne6,-1.44799023460208,0.137226806296041,1
Cpne7,-0.152312954853246,0.682804225869206,1
Cpne8,0.2399319592042,0.483782375532175,1
Cpne9,0.413213435190858,0.73331329853881,1
Cpox,0.239333555130827,0.0812531328748309,1
Cpped1,0.122175436379116,0.350928725803872,1
Cpq,-0.113014196444351,0.646024737959476,1
Cps1,0.459315009271531,0.641841509076522,1
Cpsf1,0.0267459281981589,0.783280532069888,1
Cpsf2,-0.00247617813479151,0.981711464656795,1
Cpsf3,0.123403794535475,0.21763814088529,1
Cpsf3l,0.137347434009773,0.352397318291421,1
Cpsf4,0.0660664997679405,0.587379834813837,1
Cpsf4l,0.0723772478476401,0.865915138504205,1
Cpsf6,-0.184443802908561,0.139121870301386,1
Cpsf7,-0.00686078007295139,0.955518675804117,1
Cpt1a,0.0543407825355491,0.71593078067131,1
Cpt1b,-0.708656708695186,0.537844375530325,1
Cpt1c,-0.146032541267592,0.474452607517358,1
Cpt2,0.0581545603444404,0.725060003140094,1
Cptp,0.229074172071951,0.278075098860541,1
Cpxm1,0.0709913542469792,0.684040719518919,1
Cpxm2,0.288509547088652,0.552296609536188,1
Cpz,-0.583394380443677,0.329890406460625,1
Cr1l,0.0139445544847298,0.918275825988514,1
Cr2,-0.381522498670121,0.551398321554816,1
CR974586.1,-0.323881665616264,0.663861563840574,1
CR974586.2,-0.147602093437433,0.810463542506056,1
Crabp1,0.454467591362933,3.658129508063e-05,0.142941410527586
Crabp2,0.0885829613036393,0.619470602468126,1
Cracr2a,0.187192564870253,0.658904408072949,1
Cracr2b,0.373536293244044,0.216824700130507,1
Cradd,0.402432037394061,0.111651646618721,1
Cramp1l,-0.242685170249246,0.028229385465255,1
Crat,-0.0754746000831153,0.701672256597953,1
Crb1,-0.418626947584168,0.730955524841019,1
Crb2,-0.142445862164917,0.754136883870207,1
Crb3,-0.0159283211205586,0.965054216980726,1
Crbn,-0.024868620851183,0.851299356821915,1
Crcp,0.00703740552343785,0.95870828202394,1
Creb1,-0.122209484256813,0.234818323280488,1
Creb3,0.0626707850830982,0.728032473201361,1
Creb3l1,0.542644487575014,0.226612894094702,1
Creb3l2,-0.110495590065432,0.336631781796274,1
Creb3l4,0.0705872085254734,0.789817868804619,1
Creb5,-0.0802325238323305,0.754211321167159,1
Crebbp,-0.100053489528215,0.427577678852869,1
Crebl2,-0.193186597845969,0.467480384672769,1
Crebrf,0.021226206578098,0.892685277627953,1
Crebzf,0.00266644462764513,0.986261836940789,1
Creg1,0.216765664644965,0.144235284212891,1
Creg2,-0.874350661046004,0.31426034730022,1
Creld1,0.229761756091307,0.367220129774652,1
Creld2,0.115981444281718,0.40281605141954,1
Crem,-0.0931982818508818,0.677348304053556,1
Crh,-0.929247343107697,0.0150990670157981,1
Crhbp,0.00704106760627701,1,1
Crim1,-0.103470939269434,0.449155783180335,1
Crip1,0.512553330099782,0.0621095411308114,1
Crip2,-0.0668360822558335,0.811616151813999,1
Crip3,-0.0855525821668835,0.883139969116985,1
Cript,0.239741879185769,0.200342753993731,1
Crispld1,-0.208073807782033,0.402662980219825,1
Crispld2,0.350915065284777,0.410693991983593,1
Crk,0.0132284050606888,0.899876355848866,1
Crkl,-0.062359517669055,0.592436263317482,1
Crlf1,0.0903333212399696,0.689560942746753,1
Crlf2,0.00475870499580186,0.994102624037852,1
Crlf3,0.111842307628689,0.347875207188538,1
Crls1,0.116535304573188,0.394537340672325,1
Crmp1,-0.66646873930722,0.143444439434525,1
Crnkl1,0.00739288247718756,0.953986189202002,1
Crocc,-0.0963794819786768,0.415040956679324,1
Crocc2,0.0898472915852586,0.887205325182119,1
Crot,0.0309547987212605,0.826277159608395,1
Crtac1,-0.354261711681737,0.420154327104551,1
Crtam,0.251939674107486,0.843945041797344,1
Crtap,0.105291976515588,0.513133322230935,1
Crtc1,-0.0183633969287546,0.891285410010215,1
Crtc2,-0.239633682164949,0.160463241905714,1
Crtc3,0.0180081619186172,0.934787841740988,1
Cry1,0.129871490635639,0.324683507065822,1
Cry2,0.0384764176420569,0.783039478561504,1
Cryab,0.30082487660867,0.304544592414765,1
Cryba4,-0.0247214172013222,1,1
Crybb1,-0.732754858477402,0.543793077841825,1
Crybb3,-0.144105967154583,0.76292744331731,1
Crybg3,0.164100021232657,0.319067942018385,1
Crygb,0.313378301336968,0.68748690518866,1
Crygn,0.939136622585867,0.337677810615361,1
Cryl1,0.227075574075503,0.283051315298486,1
Crym,-0.222306878857646,0.34811418659122,1
Cryz,0.11681358610952,0.398600626026153,1
Cryzl1,0.0209398912886247,0.864405885500053,1
Cs,0.0561003577564993,0.6075854947765,1
Csad,0.015719041089446,0.901234077755299,1
Csdc2,-0.302731133096913,0.497428429432482,1
Csde1,-0.00508652870320744,0.962792128812719,1
Cse1l,-0.065323390950755,0.56212983433079,1
Csf1,0.0607678571100767,0.854134750886159,1
Csf1r,0.0381562905439482,0.898564421017716,1
Csf2ra,0.0377880667860877,0.878326949293206,1
Csf2rb,0.168647193974707,0.806339898712265,1
Csf2rb2,-0.173489488766571,0.812078241739315,1
Csf3r,-1.17882698899254,0.0338405011896293,1
Csgalnact1,0.13980704515663,0.732374135781755,1
Csgalnact2,0.0194490409311133,0.919489448828485,1
Csk,0.0794145112628702,0.478083311950072,1
Csmd1,-0.71626736353206,0.312900492146751,1
Csmd2,-0.371006801492398,0.362302645221684,1
Csmd3,0.00041655808217214,1,1
Csnk1a1,0.0394819795366856,0.698276604180326,1
Csnk1d,0.0265294183164691,0.791342751693456,1
Csnk1e,-0.0301753608889223,0.770494821539979,1
Csnk1g1,-0.0803949495996454,0.515036272128137,1
Csnk1g2,0.0737289404434142,0.452316188427495,1
Csnk1g3,-0.0195715917761325,0.850366067916628,1
Csnk2a1,0.0130187588006114,0.894070501504408,1
Csnk2a2,0.0194221717039637,0.874854780393509,1
Csnk2b,0.176709231975563,0.203804546525564,1
Cspg4,-0.111751152657917,0.714019905145205,1
Cspg5,-0.312031825737189,0.46974908574569,1
Cspp1,-0.260165453717147,0.0848584715372939,1
Csrnp1,-0.0711011740892528,0.812088757833646,1
Csrnp2,-0.133266517275811,0.363635631098484,1
Csrnp3,-0.27749293334049,0.353156978932719,1
Csrp1,0.262439975775132,0.0146526128448609,1
Csrp2,0.152285709856595,0.127169874815416,1
Csrp2bp,-0.0873113861161456,0.442461088937507,1
Csrp3,0.452911194229182,0.379290386660211,1
Cst3,0.152088740478736,0.246199635277018,1
Cst6,-0.788916734165268,0.286333606293385,1
Cstad,-0.77122215379027,0.307709451333575,1
Cstb,0.217163523102764,0.102245055390396,1
Cstf1,0.0868045062605599,0.425392032273459,1
Cstf2,0.064191453803402,0.514587527167956,1
Cstf2t,0.090277119364756,0.372041375492462,1
Cstf3,0.0341449652191917,0.753715298251124,1
Ctage5,-0.0451175836188581,0.670085629359178,1
Ctbp1,0.0609156756896354,0.544452695523747,1
Ctbp2,-0.0460552784046925,0.684723638382764,1
Ctbs,-0.111656043124115,0.588209043132372,1
Ctc1,0.0557414362690865,0.662116019332372,1
Ctcf,-0.00255304566092283,0.980011061500699,1
Ctdnep1,0.16931408325583,0.183960485824376,1
Ctdp1,0.0146880580452021,0.912324754777918,1
Ctdsp1,0.135335317611874,0.354204382933358,1
Ctdsp2,0.0239816603433534,0.852229128239035,1
Ctdspl,0.0173056779069388,0.885593904217352,1
Ctdspl2,-0.0464987336019536,0.705924159922638,1
Ctf1,0.125631752818643,0.506181131733065,1
Ctf2,-0.186543046336665,0.683633880890208,1
Ctgf,0.225950969804499,0.272181963752485,1
Cth,-0.223666800895363,0.2952831217186,1
Cthrc1,-0.0108724194209588,0.953256334914953,1
Ctif,0.0141517384420577,0.93453129689456,1
Ctla2a,-0.0937536628076518,0.779426381514593,1
Ctla2b,-0.431023691122396,0.356154911853429,1
Ctnna1,0.0257826088187839,0.793290945094984,1
Ctnna2,-0.754049018668355,0.110034941875481,1
Ctnna3,0.367922720300115,0.65140104773665,1
Ctnnal1,-0.0606279523672529,0.661560400508702,1
Ctnnb1,-0.009670380041202,0.936318931008549,1
Ctnnbip1,0.118621473592217,0.291593594283909,1
Ctnnbl1,0.0798963993105382,0.609104079151393,1
Ctnnd1,-0.0776447687489065,0.452563832338409,1
Ctnnd2,-0.150019389946813,0.416195983442159,1
Ctns,-0.0770734611023474,0.604758299240898,1
Ctps,0.105376065541299,0.33975024749576,1
Ctps2,-0.0113403787695692,0.92199002766307,1
Ctr9,-0.0501912003468816,0.630612532584096,1
Ctrl,0.68936224453854,0.487055569479296,1
Ctsa,0.0111657575583281,0.932530359514621,1
Ctsb,0.119016831466791,0.256433867399416,1
Ctsc,0.0339171176437919,0.900922691404679,1
Ctsd,-0.0009177608305717,0.994669883426917,1
Ctsf,-0.0990846014583232,0.618968621791906,1
Ctsh,0.109043298396063,0.600267119051283,1
Ctsk,0.0629979230595331,0.839303887802538,1
Ctsl,0.0565408651441183,0.580190610665993,1
Ctso,-0.150011607842116,0.511698868266522,1
Ctss,-0.444527140123692,0.184844757148553,1
Ctsw,-0.814991571817805,0.49157194761299,1
Ctsz,0.0264587154557908,0.828852684376239,1
Cttn,0.0147059381266244,0.89233170770753,1
Cttnbp2,-0.00679771566645379,0.970099930728541,1
Cttnbp2nl,-0.0449446846345275,0.704658924071849,1
Ctu1,0.141265873790946,0.39020234339389,1
Ctu2,0.120537963497099,0.474603953845969,1
Ctxn1,-0.0838939776857894,0.553252190529509,1
Ctxn3,-0.154913794505056,0.915317690692266,1
Cubn,-0.842340087675932,0.104574983356129,1
Cuedc1,0.16837674716844,0.160798545050768,1
Cuedc2,0.11161725934887,0.507369071473783,1
Cul1,0.0446615923347735,0.663019371312468,1
Cul2,0.0904656322654429,0.387596556633835,1
Cul3,-0.00744084229192809,0.945057950327851,1
Cul4a,0.0148901371963173,0.892623741587387,1
